"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2021-05-23","81.1","-1.52","5.87","Profar, Jurickson",595777,643290,"field_out","hit_into_play",,,,,4,"Jurickson Profar flies out to left fielder Sam Haggerty.","R","L","R","SD","SEA","X",7,"fly_ball",1,1,2021,"1.43","-0.02","-0.39","2.46",,,,0,4,"Bot",83.76,104.03,,,608422,,,-0.21176367402557117,-118.06366556090931,-0.9301307772310995,13.409211467424475,23.735376220897155,-32.430921104353104,"3.37","1.53",260,"84.7",38,"80.9",2540,"6.2",633996,643290,608422,641924,608686,572122,622268,664059,641786,571745,"54.26",0.014,0.019,"0",1,0,0,3,25,3,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",62,"-0.02","-0.231"
"FF","2021-05-22","94.3","-1.09","6.13","Profar, Jurickson",595777,657024,"field_out","hit_into_play",,,,,3,"Jurickson Profar pops out to third baseman Kyle Seager in foul territory.","R","L","R","SD","SEA","X",5,"popup",0,0,2021,"-0.89","1.72","0.49","2.94",,659275,502054,1,6,"Bot",117.02,200.81,,,608596,,,6.185876873279404,-136.97094634609294,-6.416689097844195,-12.685298765330964,33.84947646914378,-9.362387460895825,"3.37","1.53",23,"88",82,"94.9",2168,"7",633991,657024,608596,641924,608686,572122,641487,672284,641786,571745,"53.5",0.006,0.005,"0",1,0,0,3,54,1,"4-Seam Fastball",6,1,6,1,1,6,6,1,"Standard","Standard",209,"-0.004","-0.473"
"FC","2021-05-21","89.2","-0.8","6.79","Profar, Jurickson",595777,623167,"single","hit_into_play",,,,,4,"Jurickson Profar singles on a line drive to right fielder Mitch Haniger.   Trent Grisham to 2nd.","R","L","R","SD","SEA","X",9,"line_drive",3,1,2021,"0.44","0.75","-0.44","2.18",,,663757,0,2,"Bot",177.57,101.86,,,608596,,,-0.03165030230186669,-129.74827357287924,-6.838159283515913,4.983047416864819,27.471840670159242,-22.52808649355807,"3.37","1.53",248,"87.6",17,"88.6",2247,"6",634019,623167,608596,641924,622268,572122,641487,672284,641786,571745,"54.51",0.843,0.807,"0.9",1,1,0,4,20,5,"Cutter",4,1,4,1,1,4,4,1,"Standard","Standard",176,"0.025","0.443"
"FF","2021-05-21","95.3","-3.4","4.85","Profar, Jurickson",595777,670990,"field_out","hit_into_play",,,,,4,"Jurickson Profar flies out to left fielder Jarred Kelenic.","R","L","R","SD","SEA","X",7,"fly_ball",2,0,2021,"-1.25","0.93","-0.5","2.72",,657434,622761,0,7,"Bot",47.94,96.62,,,608422,,,10.57310809869951,-138.22322183401374,-1.9440992114475442,-18.573134140549588,35.971661695889615,-20.156222459173186,"3.37","1.53",318,"95.3",31,"95.7",2381,"7.1",634019,670990,608422,641924,622268,608686,641487,672284,641786,571745,"53.4",0.203,0.323,"0",1,0,0,5,64,3,"4-Seam Fastball",12,1,12,1,1,12,12,1,"Standard","Standard",229,"0","-0.8"
"SI","2021-05-21","93.4","-3.16","3.32","Profar, Jurickson",595777,670090,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a ground ball to left fielder Jarred Kelenic.   Ha-Seong Kim scores.    Jorge Mateo to 2nd.","R","L","R","SD","SEA","X",7,"ground_ball",1,2,2021,"-1.63","0.34","-1.03","2.27",,673490,622761,2,5,"Bot",87.22,101.86,,,608596,,,9.14502880582564,-135.61485487890712,2.3854573523925975,-22.1314409358907,30.670819014699934,-28.817978624478126,"3.37","1.53",12,"99.2",-10,"93.9",1903,"6.8",634019,670090,608596,641924,622268,572122,641487,672284,641786,571745,"53.7",0.289,0.283,"0.9",1,1,0,2,48,4,"Sinker",8,1,8,1,1,9,9,1,"Standard","Standard",255,"0.006","1.026"
"FC","2021-05-19","87.7","-1.79","5.89","Profar, Jurickson",595777,592346,"field_out","hit_into_play",,,,,5,"Jurickson Profar grounds out, second baseman Ryan McMahon to first baseman C.  J. Cron.   Fernando Tatis Jr.  to 3rd.","R","L","R","SD","COL","X",4,"ground_ball",3,2,2021,"0.36","0.36","-0.07","2.11",,665487,,1,2,"Bot",147.03,153.02,,,624513,,,3.3825968535446305,-127.66728752120358,-3.7423569426845313,3.2466297052570323,25.726697447898136,-27.69094784117287,"3.37","1.53",9,"93.3",-13,"87",2717,"5.8",634031,592346,624513,543068,641857,658069,596115,606132,641658,453568,"54.75",0.134,0.121,"0",1,0,0,2,12,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",143,"-0.032","-0.337"
"FF","2021-05-17","95","-2.05","5.53","Profar, Jurickson",595777,592351,"single","hit_into_play",,,,,9,"Jurickson Profar singles on a line drive to center fielder Garrett Hampson.   Brian O'Grady to 2nd.","R","L","R","SD","COL","X",8,"line_drive",0,0,2021,"-1.23","1.13","0.33","2",,,657434,0,4,"Bot",128.15,79.1,,,624513,,,8.989207554643428,-137.97993786309593,-6.08303634312189,-17.758038415258806,31.435114421603377,-16.56195005563207,"3.37","1.53",260,"93.4",14,"94.9",2243,"6.4",634057,592351,624513,656582,641857,658069,596115,606132,641658,602074,"54.1",0.934,0.887,"0.9",1,1,0,4,30,1,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",217,"0.021","0.7"
"FF","2021-05-17","94.8","-1.96","5.53","Profar, Jurickson",595777,592351,"field_error","hit_into_play",,,,,5,"Rockies challenged (play at 1st), call on the field was upheld: Jurickson Profar reaches on a missed catch error by pitcher Jon Gray, assist to first baseman Connor Joe.   Jake Cronenworth scores.","R","L","R","SD","COL","X",3,"ground_ball",3,2,2021,"-1.17","0.8","-0.2","2.41",,630105,,2,1,"Bot",166.03,149.01,,,624513,,,7.243526938911945,-137.81773956846533,-4.285623297601734,-16.592056636822235,31.17894512326794,-21.15636497435909,"3.37","1.53",5,"92",-25,"95",2021,"6.5",634057,592351,624513,656582,641857,658069,596115,606132,641658,602074,"54.01",0.091,0.086,"0.9",1,0,0,2,10,6,"4-Seam Fastball",2,0,2,0,0,3,3,0,"Standard","Standard",222,"0.07","0.476"
"CH","2021-05-09","84.7","-2.57","5.53","Profar, Jurickson",595777,456501,"field_out","hit_into_play",,,,,8,"Jurickson Profar pops out to third baseman Evan Longoria in foul territory.","R","L","R","SF","SD","X",5,"popup",1,0,2021,"-0.96","0.35","0.13","2.07",543333,571976,630105,0,3,"Top",113.55,192.29,,,457763,,,8.121483107408856,-123.14509742635246,-2.4427374225551737,-11.300112112434892,23.057141026693984,-28.360617060541106,"3.37","1.53",41,"81.6",81,"84",1393,"5.8",634185,456501,457763,474832,527038,446334,543063,643565,621453,573262,"54.73",0.003,0.003,"0",1,0,0,3,24,2,"Changeup",0,5,5,0,5,0,5,0,"Standard","Standard",235,"0.016","-0.675"
"FA","2021-05-09","73.6","-2.65","6.13","Profar, Jurickson",595777,573131,"single","hit_into_play",,,,,2,"Jurickson Profar singles on a fly ball to left fielder Mike Tauchman, deflected by third baseman Evan Longoria.   Jake Cronenworth to 3rd.","R","L","R","SF","SD","X",5,"fly_ball",0,0,2021,"-1.01","0.82","0.07","2.89",,630105,,0,9,"Top",71.22,145.2,,,592200,,,7.1102715261821725,-107.06201482142178,-0.8340545799161062,-8.876047422760498,14.727071606632014,-25.836624433561067,"3.37","1.53",193,"71.7",53,"72.9",1893,"5.3",634185,573131,592200,474832,527038,446334,543063,643565,596103,573262,"55.2",0.117,0.12,"0.9",1,1,0,3,77,1,"Fastball",1,9,9,1,9,1,9,1,"Standard","Standard",222,"0","0.688"
"SL","2021-05-08","71.4","-4.06","1.2","Profar, Jurickson",595777,643511,"field_out","hit_into_play",,,,,13,"Jurickson Profar grounds out to first baseman Brandon Belt.","R","L","R","SF","SD","X",3,"ground_ball",1,2,2021,"0.86","0.91","-1.15","2.05",,,,0,8,"Top",159.95,164.01,,,592200,,,4.231222298426257,-103.69634818606973,7.499387580443276,5.665812456967058,14.899854942275082,-26.80805976042705,"3.37","1.53",8,"69.3",-14,"70.9",2423,"5.7",634178,643511,592200,474832,643289,446334,543063,596103,621453,573262,"54.78",0.077,0.082,"0",1,0,0,2,61,8,"Slider",5,1,1,5,1,5,1,5,"Standard","Standard",119,"0.012","-0.173"
"FF","2021-05-07","95.1","-1.88","6.3","Profar, Jurickson",595777,641793,"field_out","hit_into_play",,,,,6,"Jurickson Profar flies out to center fielder Austin Slater.","R","L","R","SF","SD","X",8,"fly_ball",0,0,2021,"-0.48","1.41","0.52","2.31",,630105,543592,2,6,"Top",103.93,96.7,,,457763,,,7.398815630880382,-138.14298010183052,-8.02255619310016,-7.714829423377307,29.62190682042191,-12.50149673467647,"3.37","1.53",262,"83.1",45,"95.7",1959,"6.7",634240,641793,457763,474832,643289,446334,543063,643565,596103,573262,"53.84",0.009,0.008,"0",1,0,0,3,50,1,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",208,"0.065","-0.45"
"FF","2021-05-04","95.1","-1.73","6.21","Profar, Jurickson",595777,656605,"field_out","hit_into_play",,,,,5,"Jurickson Profar lines out sharply to center fielder Bryan Reynolds.","R","L","R","SD","PIT","X",8,"line_drive",3,2,2021,"-0.79","1.16","-0.07","2.73",,663757,,1,6,"Bot",120.76,79.87,,,607732,,,6.11005104998288,-138.28307086244735,-6.075900704861559,-11.457823778402723,30.590509010826597,-16.119419527842805,"3.37","1.53",298,"102",15,"94.9",2273,"6.2",634313,656605,607732,592567,624428,570481,621028,664789,668804,595943,"54.29",0.686,0.723,"0",1,0,0,4,46,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",201,"-0.052","-0.353"
"FS","2021-05-02","82.1","-2.76","5.86","Profar, Jurickson",595777,592332,"field_out","hit_into_play",,,,,13,"Jurickson Profar grounds out, shortstop Mauricio Dubon to first baseman Brandon Belt.","R","L","R","SD","SF","X",6,"ground_ball",0,0,2021,"-1","0.48","-1.09","2.09",,543333,502054,2,6,"Bot",135.45,142.21,,,592200,,,5.714727593290191,-119.27183809628823,-2.8066826158515417,-10.706346726503257,26.47312275716412,-27.232318596558915,"3.37","1.53",80,"72.8",7,"81.6",1253,"6.4",634301,592332,592200,474832,527038,446334,643289,543105,621453,643565,"54.12",0.231,0.208,"0",1,0,0,2,51,1,"Split-Finger",1,6,1,6,6,1,1,6,"Standard","Standard",234,"-0.019","-0.449"
"CH","2021-04-30","85","-2.11","5","Profar, Jurickson",595777,657277,"force_out","hit_into_play",,,,,13,"Jurickson Profar grounds into a force out, first baseman Brandon Belt to shortstop Brandon Crawford.   Eric Hosmer to 3rd.    Wil Myers out at 2nd.    Jurickson Profar to 1st.","R","L","R","SD","SF","X",3,"ground_ball",3,2,2021,"-0.68","-0.41","-0.49","1.41",,543333,571976,1,4,"Bot",148.55,166.37,,,457763,,,5.206008866336651,-123.74615082695105,-1.30102427235225,-7.981923941623037,24.48419588239717,-36.30682003748708,"3.37","1.53",3,"92.4",-30,"85.8",1425,"6.8",634303,657277,457763,474832,600303,446334,543063,543105,621453,643565,"53.75",0.069,0.064,"0",1,0,0,2,30,8,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",271,"-0.044","-0.743"
"FF","2021-04-15","93.7","-1.71","6.02","Profar, Jurickson",595777,656605,"single","hit_into_play",,,,,5,"Jurickson Profar singles on a ground ball to center fielder Dustin Fowler.   Trent Grisham to 3rd.","R","L","R","PIT","SD","X",8,"ground_ball",2,2,2021,"-0.5","1.12","-0.02","2.73",,,663757,0,4,"Top",129.44,86.33,,,607732,,,5.438491593229069,-136.4118439612671,-5.23210010346208,-7.396216308390342,28.658499659712653,-17.186681992153183,"3.37","1.53",127,"79.1",9,"93.2",2373,"5.9",634621,656605,607732,592567,624428,570481,621028,668804,641583,570256,"54.64",0.394,0.382,"0.9",1,1,0,4,34,5,"4-Seam Fastball",1,6,6,1,6,1,6,1,"Standard","Standard",213,"-0.021","0.753"
"FF","2021-04-15","96","-1.79","6.09","Profar, Jurickson",595777,656605,"double","hit_into_play",,,,,11,"Jurickson Profar doubles (1) on a line drive to left fielder Bryan Reynolds.","R","L","R","PIT","SD","X",7,"line_drive",0,2,2021,"-0.57","1.29","-0.44","3.52",,,,2,2,"Top",62.16,140.3,,,607732,,,4.834028027972365,-139.7389490917261,-4.132755368013266,-8.568725880679198,29.65654520719147,-14.477739632231756,"3.37","1.53",148,"94.9",8,"95.5",2401,"5.9",634621,656605,607732,592567,624428,570481,621028,668804,641583,570256,"54.63",0.6,0.552,"1.25",1,1,1,4,14,3,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",208,"-0.011","0.259"
"FF","2021-04-15","94.1","-1.75","6.11","Profar, Jurickson",595777,656605,"field_out","hit_into_play",,,,,2,"Jurickson Profar flies out to center fielder Dustin Fowler.","R","L","R","PIT","SD","X",8,"fly_ball",1,0,2021,"-0.65","1.47","0.05","2.98",,,663757,0,1,"Top",151.74,68.1,,,607732,,,6.07180690503864,-136.85010166695244,-5.678403607930992,-9.468882482079033,28.33299653859171,-12.627532789956646,"3.37","1.53",331,"85.7",30,"93.8",2328,"6",634621,656605,607732,592567,624428,570481,621028,668804,641583,570256,"54.52",0.054,0.071,"0",1,0,0,3,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0.033","-0.445"
"KC","2021-04-13","79.9","-2.13","5.76","Profar, Jurickson",595777,641771,"grounded_into_double_play","hit_into_play",,,,,5,"Jurickson Profar grounds into a double play, pitcher Chad Kuhl to shortstop Kevin Newman to first baseman Phillip Evans.   Tommy Pham out at 2nd.    Jurickson Profar out at 1st.","R","L","R","PIT","SD","X",1,"ground_ball",0,2,2021,"0.77","-0.7","0.03","2.77",,,502054,0,3,"Top",125.57,158.41,,,607732,,,3.3377862745387765,-116.2747520590428,1.4764669250243554,6.378828389534531,21.718208010211058,-39.04234973963301,"3.37","1.53",6,"76.7",-25,"80.5",2407,"6.7",634535,641771,607732,595943,624428,570481,621028,668804,594694,546990,"53.84",0.037,0.033,"0",1,0,0,2,31,3,"Knuckle Curve",5,3,3,5,3,5,3,5,"Standard","Standard",58,"0.083","-0.393"
"SL","2021-04-13","79.6","-1.55","5.21","Profar, Jurickson",595777,605195,"grounded_into_double_play","hit_into_play",,,,,4,"Jurickson Profar grounds into a double play, second baseman Adam Frazier to shortstop Kevin Newman to first baseman Phillip Evans.   Tommy Pham out at 2nd.    Jurickson Profar out at 1st.","R","L","R","PIT","SD","X",4,"ground_ball",2,2,2021,"1.88","-0.3","-0.43","2.42",543333,622761,502054,1,8,"Top",132.97,176.94,,,607732,,,-1.0686782461268969,-115.71618369922865,1.3552160259501973,16.795664507258994,27.045941178006593,-35.39884584460679,"3.37","1.53",23,"82.7",-5,"78.1",3483,"5.9",634535,605195,607732,595943,624428,570481,621028,668804,594694,546990,"54.6",0.129,0.117,"0",1,0,0,2,80,5,"Slider",7,4,4,7,4,7,4,7,"Standard","Standard",70,"0.169","-0.8"
"SI","2021-04-11","91.4","-1.86","5.83","Profar, Jurickson",595777,592314,"field_out","hit_into_play",,,,,7,"Jurickson Profar grounds out to first baseman Nate Lowe.   Trent Grisham to 2nd.","R","L","R","TEX","SD","X",3,"ground_ball",1,0,2021,"-1.37","0.85","-0.29","1.92",,,663757,1,6,"Top",155.07,173.56,,,624431,,,6.903205290802688,-132.80532901120233,-5.781457255866478,-17.67240148300851,29.273210829411806,-21.056423367019143,"3.37","1.53",2,"64.7",-42,"91.2",2116,"6.3",632233,592314,624431,663993,518586,660731,643396,642201,665750,608336,"54.16",0.134,0.121,"0",1,0,0,2,38,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",215,"0.017","-0.431"
"FF","2021-04-11","95.2","-2.1","5.94","Profar, Jurickson",595777,592314,"field_out","hit_into_play",,,,,5,"Jurickson Profar lines out to center fielder Leody Taveras.","R","L","R","TEX","SD","X",8,"line_drive",0,1,2021,"-1.01","1.18","0.17","2.3",,,,1,1,"Top",137.34,64.73,,,624431,,,8.114887148740054,-138.3652250698783,-6.481416501281949,-14.78645127768506,30.961593112726895,-15.757493647783724,"3.37","1.53",335,"90.5",23,"94.2",2193,"5.8",632233,592314,624431,663993,518586,660731,643396,642201,665750,608336,"54.71",0.169,0.182,"0",1,0,0,3,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0.015","-0.136"
"FF","2021-04-10","94.3","-2.08","6.18","Profar, Jurickson",595777,543475,"field_out","hit_into_play",,,,,12,"Jurickson Profar pops out to third baseman Anderson Tejeda in foul territory.","R","L","R","TEX","SD","X",5,"popup",2,2,2021,"-0.82","1.76","0.47","3.57",669134,673490,663757,0,3,"Top",88.56,190.8,,,641680,,,8.53002396910064,-136.99622712917798,-5.012135953775755,-12.24133752318514,30.58417714564862,-9.064633633346812,"3.37","1.53",96,"62.9",73,"95",2344,"6.8",632193,543475,641680,663993,669256,660731,643396,621311,642201,608336,"53.69",0.003,0.003,"0",1,0,0,3,22,8,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",211,"0.075","-0.453"
"FF","2021-04-05","93.5","-1.93","5.42","Profar, Jurickson",595777,543101,"field_out","hit_into_play",,,,,3,"Jurickson Profar pops out to second baseman Donovan Solano in foul territory.","R","L","R","SD","SF","X",4,"popup",1,0,2021,"-0.46","1.67","0.29","3.2",,502054,571976,1,4,"Bot",172.85,164.95,,,457763,,,6.777386150078687,-135.9477976359195,-3.6038391447928406,-7.31776893498614,33.61533211289222,-11.006141141881166,"3.37","1.53",145,"96.4",66,"93.8",2215,"6.8",634591,543101,457763,527038,456781,446334,543063,573131,643289,596103,"53.7",0.009,0.01,"0",1,0,0,3,33,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard",213,"-0.059","-0.566"
"SL","2021-04-05","69.7","-4.15","1.3","Profar, Jurickson",595777,643511,"field_out","hit_into_play",,,,,5,"Jurickson Profar pops out to shortstop Brandon Crawford.","R","L","R","SD","SF","X",6,"popup",0,1,2021,"1.17","1.38","-0.26","2.54",,,571976,0,8,"Bot",132.57,138.82,,,457763,,,5.466154781801917,-100.94970080893148,7.864007578677452,6.93072738340438,18.539626009890085,-24.544276207616925,"3.37","1.53",156,"93.5",65,"68.4",2093,"5.8",634591,643511,457763,474832,456781,446334,543063,543105,643289,596103,"54.73",0.006,0.006,"0",1,0,0,3,68,2,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",117,"-0.09","-0.33"
"FF","2020-09-26","91.3","-2.74","5.49","Profar, Jurickson",595777,456501,"field_out","hit_into_play",,,,,1,"Jurickson Profar pops out to shortstop Brandon Crawford.","R","L","R","SF","SD","X",6,"popup",0,0,2020,"-0.99","1.36","-0.37","2.9",,,,0,5,"Top",110.69,141.63,,,623168,,,7.986563654297776,-132.74805550588007,-3.529006499027938,-13.451957688798357,28.41674344018669,-15.46772298840263,"3.27","1.57",,,,"90.3",2238,"5.7",631016,456501,623168,474832,456781,446334,543063,543105,643289,573262,"54.8",,,"0",,0,0,,33,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",228,"0.011","-0.251"
"SL","2020-09-25","86.9","-2.99","6.01","Profar, Jurickson",595777,641312,"field_out","hit_into_play",,,,,5,"Jurickson Profar flies out to right fielder Steven Duggar.","R","L","R","SD","SF","X",9,"fly_ball",0,0,2020,"0.53","0.33","0.11","2.54",630105,,622761,1,6,"Bot",188.33,129.02,,,663698,,,6.378867677018107,-126.46439342635288,-2.8782384026980576,4.528284940463047,23.350735490087814,-28.258426595478415,"3.27","1.57",223,"68.2",38,"87.6",2724,"6.5",631059,641312,663698,573131,456781,446334,543063,621002,643289,621453,"53.97",0.607,0.605,"0",1,0,0,4,48,1,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",138,"-0.112","-0.348"
"FF","2020-09-20","91.7","-1.39","5.53","Profar, Jurickson",595777,643290,"field_out","hit_into_play",,,,,8,"Jurickson Profar flies out to left fielder Jose Marmolejos.","R","L","R","SEA","SD","X",7,"fly_ball",2,2,2020,"-0.61","1.53","-0.2","2.05",,,,1,5,"Top",100.26,106.89,,,641929,,,4.375153874956003,-133.44830391732555,-6.3186103435226055,-8.251957341431552,27.84560159197223,-12.713973003097863,"3.27","1.57",229,"88.9",54,"92.5",1439,"6.7",631037,643290,641929,657108,664238,664034,641487,592530,641786,621005,"53.81",0.007,0.009,"0",1,0,0,3,31,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",284,"0.021","-0.148"
"CU","2020-09-20","80.8","-1.68","5.66","Profar, Jurickson",595777,594987,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a line drive to center fielder Kyle Lewis.   Mitch Moreland scores.    Austin Nola to 2nd.","R","L","R","SEA","SD","X",8,"line_drive",2,2,2020,"0.92","-0.57","-0.99","2.13",519048,,543592,2,11,"Top",136.03,109.19,,,620443,,,-0.219197942928484,-117.67856078272965,-0.15300179618080234,8.604565940130028,22.31955581102452,-37.63383661541122,"3.27","1.57",180,"74.6",14,"80.5",2986,"6",631037,594987,620443,657108,664238,664034,641487,621005,641786,640447,"54.48",0.507,0.456,"0.9",1,1,0,4,84,6,"Curveball",4,5,5,4,6,4,6,4,"Standard","Standard",61,"-0.169","1.049"
"FF","2020-09-20","97.3","-1.31","6.13","Profar, Jurickson",595777,657024,"field_out","hit_into_play",,,,,8,"Jurickson Profar grounds out, shortstop J.  P. Crawford to first baseman Evan White.","R","L","R","SEA","SD","X",6,"ground_ball",2,2,2020,"-1.07","1.49","-0.14","1.59",,,,1,7,"Top",118.78,159.04,,,641929,,,5.678406857449175,-141.32409138966847,-10.165269992492645,-15.705453777265426,32.873470569764656,-10.064842970799914,"3.27","1.57",1,"87.8",-61,"98.3",2340,"7",631037,657024,641929,657108,664238,664034,641487,592530,641786,621005,"53.51",0.267,0.274,"0",1,0,0,2,48,6,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard",209,"0.011","-0.148"
"FS","2020-09-20","82.1","-1.57","6.05","Profar, Jurickson",595777,673633,"field_out","hit_into_play",,,,,13,"Jurickson Profar grounds out, second baseman Dylan Moore to first baseman Evan White.   Jorge Mateo to 3rd.","R","L","R","SEA","SD","X",4,"ground_ball",1,0,2020,"-1.21","0.35","-1.2","1.91",,622761,,0,10,"Top",140.63,151.36,,,620443,,,3.206828264006562,-119.65978967598062,-3.6489403847820583,-12.238796681761144,20.234906732253485,-28.29661373954996,"3.27","1.57",6,"92.8",-16,"83.4",1149,"6.8",631037,673633,620443,657108,664238,664034,641487,621005,641786,640447,"53.69",0.113,0.102,"0",1,0,0,2,71,2,"Split-Finger",3,3,3,3,3,3,3,3,"Standard","Standard",236,"-0.008","-0.34"
"CU","2020-09-18","84","-1.52","5.92","Profar, Jurickson",595777,621141,"field_out","hit_into_play",,,,,1,"Jurickson Profar grounds out, third baseman Kyle Seager to first baseman Evan White.","R","L","R","SEA","SD","X",5,"ground_ball",1,2,2020,"0.74","-0.45","-0.53","2.85",,,,2,8,"Top",116.51,162.8,,,620443,,,0.849524029831231,-122.32903452445042,0.15183777865417336,7.248265917169912,23.524886727904743,-36.956722854534306,"3.27","1.57",3,"84",-42,"84.2",2784,"6.3",631040,621141,620443,657108,664238,572122,641487,621005,641786,640447,"54.18",0.1,0.097,"0",1,0,0,2,59,5,"Curveball",0,5,5,0,5,0,5,0,"Standard","Standard",65,"0","-0.078"
"SL","2020-09-13","83.6","-2.69","5.47","Profar, Jurickson",595777,456501,"single","hit_into_play",,,,,13,"Jurickson Profar singles on a line drive to right fielder Mike Yastrzemski.","R","L","R","SD","SF","X",9,"line_drive",0,1,2020,"-0.34","0.4","-0.24","1.03",,,,1,4,"Bot",165.72,84.88,,,644433,,,6.243647594244319,-121.51765724095112,-4.511115972270904,-4.597657031418029,24.938023599849103,-27.496335913249336,"3.37","1.53",264,"76.2",25,"82.7",2178,"5.8",631060,456501,644433,474832,456781,446334,543063,543105,643289,573262,"54.67",0.68,0.622,"0.9",1,1,0,4,32,2,"Slider",4,0,4,0,0,4,4,0,"Standard","Standard",192,"0.004","0.291"
"FF","2020-09-13","92","-2.61","5.4","Profar, Jurickson",595777,456501,"field_out","hit_into_play",,,,,8,"Jurickson Profar lines out to third baseman Evan Longoria.","R","L","R","SD","SF","X",5,"line_drive",2,0,2020,"-1.13","1.15","0.02","1.95",,,594824,2,2,"Bot",100.72,153.72,,,644433,,,9.06202913813586,-133.727439600267,-5.417153683618112,-15.40715013659859,27.165014621880438,-17.341938941318645,"3.37","1.53",129,"84.4",8,"91.6",2197,"6",631060,456501,644433,474832,456781,446334,543063,543105,643289,573262,"54.51",0.467,0.448,"0",1,0,0,4,16,3,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",225,"-0.015","-0.331"
"FF","2020-09-09","95.6","-2.69","5.61","Profar, Jurickson",595777,622608,"force_out","hit_into_play",,,,,13,"Jurickson Profar grounds into a force out, fielded by shortstop Trevor Story.   Abraham Almonte out at 2nd.","R","L","R","SD","COL","X",6,"ground_ball",0,2,2020,"-0.6","1.17","-1.1","2.17",,,501659,2,4,"Bot",121.5,146.49,,,553869,,,5.525525633864591,-138.98148917280267,-6.059314955160666,-9.020726383225504,32.272739860300675,-15.835010223344964,"3.27","1.57",3,"83.7",-32,"95.4",2153,"6.3",631056,622608,553869,658069,641658,571448,596115,606132,607680,453568,"54.21",0.053,0.064,"0",1,0,0,2,34,3,"4-Seam Fastball",2,1,2,1,1,2,2,1,"Standard","Standard",219,"-0.022","-0.159"
"CH","2020-09-09","88.6","-1.1","6.38","Profar, Jurickson",595777,641755,"grounded_into_double_play","hit_into_play",,,,,7,"Jurickson Profar grounds into a double play, second baseman Garrett Hampson to shortstop Trevor Story to first baseman Josh Fuentes.   Austin Nola out at 2nd.    Jurickson Profar out at 1st.","R","L","R","SD","COL","X",4,"ground_ball",0,0,2020,"-1.12","1","-0.33","1.85",,630105,543592,1,6,"Bot",146.11,149.85,,,553869,,,4.1786337510182925,-128.80879482850696,-6.9688520839300585,-13.375893766633729,27.748648983406746,-19.77304477135271,"3.27","1.57",22,"67.9",-3,"87.6",1652,"5.8",631056,641755,553869,658069,641658,571448,596115,606132,607680,453568,"54.73",0.1,0.09,"0",1,0,0,2,52,1,"Changeup",4,3,4,3,3,4,4,3,"Standard","Standard",224,"-0.078","-0.595"
