"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-05-12","94.1","-2.06","5.55","Grisham, Trent",663757,592351,"single","hit_into_play",,,,,2,"Trent Grisham singles on a soft bunt ground ball to pitcher Jon Gray.   Tucupita Marcano scores.    Victor Caratini to 3rd.    Austin Nola to 2nd.","R","L","R","COL","SD","X",1,"ground_ball",0,0,2021,"-0.72","0.7","0.24","2.97",672779,605170,543592,2,5,"Top",121.73,196.75,,,624513,,,7.594130561092679,-136.95327123675256,-2.6131901199781082,-10.618360435939849,26.30514839534321,-22.913728146899363,"3.32","1.51",1,"40",-69,"94.9",1888,"6.5",634208,592351,624513,571431,676701,641857,596115,606132,641658,453568,"54.02",0.129,0.116,"0.9",1,1,0,1,34,1,"4-Seam Fastball",1,0,0,1,1,1,1,1,"Standard","Standard",210,"-0.187","1.393"
"SL","2021-05-12","85","1.96","6.44","Grisham, Trent",663757,596295,"field_out","hit_into_play",,,,,8,"Trent Grisham grounds out, second baseman Ryan McMahon to first baseman Connor Joe.","R","L","L","COL","SD","X",4,"ground_ball",3,2,2021,"-0.81","0.12","-0.19","1.56",,,,1,3,"Top",149.96,145.49,,,553869,,,-3.482381330776725,-123.92322759606503,-5.555449189185997,-7.863630363639557,20.261336260365237,-30.163130443277034,"3.32","1.51",9,"95.1",-9,"86.8",2358,"6.9",634155,596295,553869,656582,641857,658069,596115,606132,602074,453568,"53.56",0.191,0.172,"0",1,0,0,2,22,8,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",265,"0.023","-0.212"
"SL","2021-05-12","88","-2.32","5.76","Grisham, Trent",663757,453268,"single","hit_into_play",,,,,4,"Trent Grisham singles on a ground ball to left fielder Raimel Tapia.   Victor Caratini to 2nd.","R","L","R","COL","SD","X",7,"ground_ball",0,1,2021,"0.82","0.13","-0.47","2.41",,,605170,1,7,"Top",80,109,,,553869,,,2.7762314404050876,-128.1403450172151,-2.311104897187408,8.53284878361114,25.826311176312856,-30.524638719737947,"3.32","1.51",12,"97.4",-9,"87.9",2933,"6.1",634155,453268,553869,658069,676701,641857,596115,606132,641658,453568,"54.39",0.226,0.203,"0.9",1,1,0,2,55,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",101,"-0.077","0.524"
"FF","2021-05-12","93.5","-2.36","5.67","Grisham, Trent",663757,592351,"field_out","hit_into_play",,,,,2,"Trent Grisham pops out to shortstop Trevor Story.","R","L","R","COL","SD","X",6,"popup",3,1,2021,"-1.2","0.87","-0.05","3.01",,,,0,1,"Top",122.95,125.12,,,624513,,,8.578420423007856,-135.97901985403945,-3.07045347912639,-16.673267368420884,27.318041865836403,-20.810351364113867,"3.32","1.51",190,"86.2",58,"93.6",2145,"6.2",634208,592351,624513,571431,676701,641857,596115,606132,641658,453568,"54.32",0.02,0.021,"0",1,0,0,3,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0.025","-0.395"
"CH","2021-05-12","82.8","-2.82","4.25","Grisham, Trent",663757,571710,"field_out","hit_into_play",,,,,4,"Trent Grisham lines out to third baseman Ryan McMahon.","R","L","R","COL","SD","X",5,"line_drive",1,0,2021,"-0.49","-0.37","-0.56","2.36",,,,0,7,"Top",92.27,145.57,,,553869,,,6.012265165037226,-120.5122231468935,2.7504768758709512,-5.799422137832237,20.34881090255779,-36.50697525612726,"3.32","1.51",162,"90.5",9,"81.9",2272,"5.4",634208,571710,553869,656582,676701,641857,596115,606132,641658,453568,"55.1",0.56,0.516,"0",1,0,0,4,56,2,"Changeup",3,5,5,3,5,3,5,3,"Standard","Strategic",265,"0.007","-0.279"
"CH","2021-05-11","82.2","0.84","6.21","Grisham, Trent",663757,641386,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to right fielder Charlie Blackmon.","R","L","L","COL","SD","X",9,"fly_ball",1,0,2021,"0.92","0.74","-0.05","2.65",,502054,673490,2,7,"Top",174.1,67.42,,,624513,,,-3.774007566940202,-119.78188708444182,-3.080676085666212,9.527382977974645,19.232955492452724,-24.6372597788533,"3.32","1.51",347,"88.1",28,"82.6",2057,"6.1",634149,641386,624513,656582,641658,641857,596115,606132,602074,453568,"54.37",0.074,0.097,"0",1,0,0,3,58,2,"Changeup",1,8,8,1,8,1,8,1,"Standard","Standard",126,"0.002","-0.506"
"SL","2021-05-09","86.8","-2.66","5.68","Grisham, Trent",663757,456501,"field_out","hit_into_play",,,,,8,"Trent Grisham grounds out, first baseman Brandon Belt to pitcher Johnny Cueto.","R","L","R","SF","SD","X",3,"ground_ball",2,0,2021,"-0.54","0.9","0.18","1.65",,,,2,2,"Top",168.1,160.83,,,457763,,,7.765724457866625,-126.25994996173789,-5.294528710164862,-7.233998148160661,22.57081347867027,-21.65955488961953,"3.32","1.51",6,"95.5",-15,"86",2269,"5.5",634185,456501,457763,474832,527038,446334,543063,643565,621453,573262,"54.98",0.194,0.186,"0",1,0,0,2,15,3,"Slider",0,4,4,0,4,0,4,0,"Standard","Standard",227,"0.005","-0.143"
"SL","2021-05-09","80.6","2.68","5.48","Grisham, Trent",663757,501625,"triple","hit_into_play",,,,,7,"Trent Grisham triples (1) on a fly ball to center fielder Austin Slater, deflected by left fielder Mike Tauchman.   Tommy Pham scores.    Fernando Tatis Jr.  scores.","R","L","L","SF","SD","X",7,"fly_ball",3,2,2021,"-0.55","0.48","-0.45","2.05",502054,,665487,1,8,"Top",95.61,61.06,,,457763,,,-5.942680939444466,-117.40078128773644,-1.9780638431253141,-4.194077159654287,18.57326843500052,-27.564880763216763,"3.32","1.51",335,"91.1",27,"81.3",,"6.3",634185,501625,457763,474832,527038,446334,543063,643565,596103,573262,"54.18",0.109,0.142,"1.6",1,1,2,3,67,8,"Slider",0,6,6,0,8,0,8,0,"Standard","Standard",,"-0.004","1.659"
"SL","2021-05-09","83.8","-2.61","5.66","Grisham, Trent",663757,456501,"field_out","hit_into_play",,,,,5,"Trent Grisham pops out to third baseman Evan Longoria.","R","L","R","SF","SD","X",5,"popup",3,1,2021,"0.34","0.53","-0.03","2.45",,,665487,0,1,"Top",100.47,161.67,,,457763,,,5.218751073731181,-122.09699272485268,-2.145686172797711,2.5445403235775172,21.516477618514255,-26.60023177718099,"3.32","1.51",119,"82.4",70,"83.4",2338,"5.7",634185,456501,457763,474832,527038,446334,543063,643565,621453,573262,"54.78",0.003,0.003,"0",1,0,0,3,2,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",203,"0.033","-0.645"
"FF","2021-05-08","95.2","-2.53","6.05","Grisham, Trent",663757,592332,"field_out","hit_into_play",,,,,4,"Trent Grisham flies out sharply to center fielder Steven Duggar.","R","L","R","SF","SD","X",8,"fly_ball",3,1,2021,"-0.95","1.27","-0.57","2.22",,,,0,4,"Top",82.74,52.13,,,592200,,,7.3156713833915346,-138.37475444529318,-7.302826411076028,-13.854943661016414,30.232483265220015,-14.405778724261886,"3.32","1.51",379,"102.4",33,"95.7",2337,"6.6",634178,592332,592200,474832,527038,446334,543063,643565,621453,573262,"53.88",0.637,1.247,"0",1,0,0,6,26,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",223,"0.021","-0.395"
"FF","2021-05-08","82.8","-3.9","1.25","Grisham, Trent",663757,643511,"field_out","hit_into_play",,,,,3,"Trent Grisham grounds out, second baseman Mauricio Dubon to first baseman Brandon Belt.   Fernando Tatis Jr.  to 3rd.","R","L","R","SF","SD","X",4,"ground_ball",3,2,2021,"-0.1","-1.25","0.41","2.85",,665487,,1,8,"Top",150.72,147.78,,,592200,,,9.84587043642254,-119.43024956277209,12.47949563585541,-2.837232140345869,22.41472831254986,-46.95077592459571,"3.32","1.51",8,"71.7",-18,"81.4",1911,"5.8",634178,643511,592200,474832,643289,446334,543063,596103,621453,573262,"54.72",0.049,0.044,"0",1,0,0,2,63,6,"4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Standard",336,"0.016","-0.337"
"FF","2021-05-07","94.3","-1.57","5.72","Grisham, Trent",663757,543101,"field_out","hit_into_play",,,,,2,"Trent Grisham flies out to center fielder Austin Slater.","R","L","R","SF","SD","X",8,"fly_ball",1,1,2021,"-0.89","1.13","0.23","3.15",,,,1,3,"Top",120.1,82.98,,,457763,,,6.694110621599886,-137.15871785062572,-3.5183484162093945,-12.658444718062713,29.621407062009578,-17.351444257482047,"3.32","1.51",291,"83.2",35,"94.8",2230,"6.5",634240,543101,457763,474832,527038,446334,643289,573131,596103,643565,"53.96",0.02,0.026,"0",1,0,0,3,18,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.018","-0.157"
"FS","2021-05-02","83.5","-2.71","5.9","Grisham, Trent",663757,592332,"double","hit_into_play",,,,,13,"Trent Grisham doubles (4) on a ground ball to right fielder Mike Tauchman.","R","L","R","SD","SF","X",9,"ground_ball",0,1,2021,"-0.86","-0.02","-0.92","1.95",,,,2,3,"Bot",155.25,79.21,,,592200,,,5.843088330223688,-121.47339635154727,-2.5816180471951196,-9.729519392920025,25.340882327941248,-32.09307897811586,"3.32","1.51",61,"99.6",2,"83.4",1502,"6.4",634301,592332,592200,474832,600303,527038,643289,543105,621453,643565,"54.12",0.486,0.452,"1.25",1,1,1,4,24,2,"Split-Finger",1,4,1,4,4,1,1,4,"Standard","Standard",240,"0.021","0.235"
"CH","2021-05-01","85.7","-1.84","5.4","Grisham, Trent",663757,543101,"field_out","hit_into_play",,,,,5,"Trent Grisham bunt grounds out softly, pitcher Anthony DeSclafani to first baseman Brandon Belt.","R","L","R","SD","SF","X",1,"ground_ball",0,0,2021,"-1.37","0.33","0.23","2.1",,,,0,6,"Bot",132.26,187.9,,,457763,,,7.659592234020756,-124.56486536568201,-2.149685864370883,-15.790495206090469,26.812181393946595,-28.46119213398922,"3.32","1.51",4,"36.4",-28,"85.7",1415,"6.5",634316,543101,457763,474832,527038,446334,643289,573131,596103,643565,"53.97",0.254,0.236,"0",1,0,0,1,46,1,"Changeup",3,2,3,2,2,3,3,2,"Standard","Standard",236,"-0.021","0.041"
"FF","2021-05-01","94.6","-1.64","5.57","Grisham, Trent",663757,543101,"field_out","hit_into_play",,,,,6,"Trent Grisham grounds out, second baseman Wilmer Flores to first baseman Brandon Belt.","R","L","R","SD","SF","X",4,"ground_ball",2,1,2021,"-0.86","1.28","0.43","2.45",,,,0,3,"Bot",151.29,133.21,,,457763,,,7.334317663677253,-137.53145349810362,-5.337796828873771,-12.475297847260656,29.576546680126377,-14.946046751471659,"3.32","1.51",123,"93.4",7,"95.1",2088,"6.6",634316,543101,457763,474832,527038,446334,643289,573131,596103,643565,"53.93",0.597,0.569,"0",1,0,0,4,20,4,"4-Seam Fastball",3,0,3,0,0,3,3,0,"Standard","Standard",221,"-0.011","-0.282"
"SL","2021-05-01","84.7","-2.26","5.46","Grisham, Trent",663757,666808,"single","hit_into_play",,,,,13,"Trent Grisham singles on a fly ball to left fielder Alex Dickerson.","R","L","R","SD","SF","X",7,"fly_ball",2,1,2021,"0.34","0.25","-1.2","2.25",,,,0,8,"Bot",76.03,120.43,,,457763,,,1.7883766902725722,-123.45855868289958,-1.7041010065171216,3.18685773665776,23.511857845673575,-29.479717629282824,"3.32","1.51",233,"74.7",28,"85.1",2602,"6.4",634316,666808,457763,474832,527038,446334,643289,543105,596103,643565,"54.12",0.554,0.543,"0.9",1,1,0,4,61,4,"Slider",4,2,4,2,2,4,4,2,"Standard","Standard",78,"0.009","0.362"
"SL","2021-05-01","88.5","-1.86","5.55","Grisham, Trent",663757,543101,"single","hit_into_play",,,,,5,"Trent Grisham singles on a line drive to center fielder Austin Slater.","R","L","R","SD","SF","X",8,"line_drive",0,1,2021,"0.11","0.57","0.02","2.26",,,,0,1,"Bot",101.27,87.01,,,457763,,,4.390192059914962,-128.93067271879383,-3.184477999066691,0.35691801372385523,26.08422959648066,-25.327937481001275,"3.32","1.51",287,"91.3",17,"89",2046,"6.5",634316,543101,457763,474832,527038,446334,643289,573131,596103,643565,"54",0.743,0.703,"0.9",1,1,0,4,4,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",171,"0.036","0.441"
"CH","2021-04-30","87.2","-2.06","5","Grisham, Trent",663757,657277,"single","hit_into_play",,,,,13,"Trent Grisham singles on a line drive to left fielder Alex Dickerson.","R","L","R","SD","SF","X",7,"line_drive",1,1,2021,"-0.57","-0.29","-0.83","1.56",,,,2,3,"Bot",88.35,89.54,,,457763,,,4.154023712345336,-127.02247843926894,-1.6247255055321497,-6.916806950375818,22.391850915381248,-35.19711180148531,"3.32","1.51",194,"91",12,"88.5",1431,"6.7",634303,657277,457763,474832,600303,446334,543063,543105,621453,643565,"53.76",0.823,0.767,"0.9",1,1,0,4,22,3,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",272,"0.014","0.125"
"SI","2021-04-30","93","-1.98","5.16","Grisham, Trent",663757,657277,"double","hit_into_play",,,,,8,"Trent Grisham doubles (3) on a sharp line drive to left fielder Alex Dickerson.","R","L","R","SD","SF","X",7,"line_drive",0,0,2021,"-1.57","0.38","-0.19","1.76",,,,1,1,"Bot",58.89,103.23,,,457763,,,8.098619160077945,-135.12794842873024,-3.758588711464178,-21.039497327916553,30.8423709365211,-26.892593746547863,"3.32","1.51",291,"100.8",15,"93.4",2209,"6.7",634303,657277,457763,474832,600303,446334,543063,543105,621453,643565,"53.8",0.609,0.574,"1.25",1,1,1,4,7,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",238,"0.042","0.41"
"CH","2021-04-28","86.4","-2.14","5.54","Grisham, Trent",663757,642092,"field_out","hit_into_play",,,,,7,"Trent Grisham flies out to center fielder Pavin Smith.","R","L","R","ARI","SD","X",8,"fly_ball",1,2,2021,"-1.22","0.77","-0.51","2.02",,665487,,2,3,"Top",126.23,188.96,,,608348,,,6.391895484944618,-125.6135879202791,-3.681875759104363,-14.275868750066591,27.364678119030565,-23.518158765033153,"3.32","1.51",355,"93.2",37,"86.3",1839,"6.4",634322,642092,608348,621500,500871,452678,605113,444482,656976,668942,"54.06",0.06,0.097,"0",1,0,0,3,19,4,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",235,"0.038","-0.214"
"CH","2021-04-28","87.6","-1.33","5.59","Grisham, Trent",663757,676840,"field_out","hit_into_play",,,,,7,"Trent Grisham grounds out, first baseman Wyatt Mathisen to pitcher Matt Peacock.","R","L","R","ARI","SD","X",3,"ground_ball",1,0,2021,"-1.52","0.62","-0.37","1.86",,,,2,6,"Top",162.79,164.88,,,608348,,,5.323438739489367,-127.35259931937584,-4.03726829863157,-17.590877045405446,28.64974670292548,-24.746669543012977,"3.32","1.51",16,"79.3",-5,"85.6",1760,"5.3",634322,676840,608348,621500,500871,452678,605113,444482,656976,668942,"55.22",0.094,0.085,"0",1,0,0,2,49,2,"Changeup",2,7,7,2,7,2,7,2,"Standard","Standard",249,"0.002","-0.119"
"SI","2021-04-27","90","-1.75","5.69","Grisham, Trent",663757,518876,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out sharply to right fielder Kole Calhoun.   Fernando Tatis Jr.  to 3rd.","R","L","R","ARI","SD","X",9,"fly_ball",0,0,2021,"-1.38","0.82","-0.23","2.65",,665487,,0,6,"Top",169.23,63.82,,,608348,,,6.707837544917357,-130.9438049650246,-3.316597622678822,-17.266719491449756,27.849705821257267,-22.192734354553682,"3.32","1.51",352,"101.7",39,"89.9",2372,"6.3",634364,518876,608348,656976,500871,452678,605113,444482,670084,594777,"54.23",0.274,0.536,"0",1,0,0,5,39,1,"Sinker",2,0,0,2,0,2,0,2,"Standard","Standard",212,"0.025","-0.384"
"CH","2021-04-27","88.1","-1.61","5.75","Grisham, Trent",663757,518876,"field_out","hit_into_play",,,,,5,"Trent Grisham flies out to right fielder Kole Calhoun.","R","L","R","ARI","SD","X",9,"fly_ball",3,2,2021,"-1.26","0.75","0.05","2.75",,605170,,2,3,"Top",170.67,84.1,,,608348,,,6.62487887434201,-128.18749184275683,-2.778325003896126,-15.249430579001254,25.591729559879443,-23.530034115734935,"3.32","1.51",306,"99.1",45,"88.1",2177,"6.2",634364,518876,608348,656976,500871,452678,605113,444482,670084,594777,"54.31",0.034,0.059,"0",1,0,0,3,20,7,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",224,"0.034","-0.32"
"FF","2021-04-27","95.2","-1.74","5.37","Grisham, Trent",663757,656266,"field_out","hit_into_play",,,,,7,"Trent Grisham pops out to third baseman Asdrubal Cabrera in foul territory.","R","L","R","ARI","SD","X",5,"popup",2,0,2021,"-1.22","0.83","-0.32","2.02",,,,2,8,"Top",86.63,173.36,,,608348,,,6.379489042335573,-138.49119336714372,-4.984877624285258,-17.16055034310837,29.10869759595564,-20.590081040695004,"3.32","1.51",119,"79.8",73,"94.2",2285,"5.6",634364,656266,608348,656976,500871,452678,605113,444482,670084,668942,"54.89",0,0,"0",1,0,0,3,57,3,"4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Standard",229,"0.002","-0.143"
"CU","2021-04-27","81.8","-1.67","5.84","Grisham, Trent",663757,518876,"double","hit_into_play",,,,,8,"Trent Grisham doubles (2) on a sharp ground ball to center fielder Nick Heath.","R","L","R","ARI","SD","X",8,"ground_ball",0,1,2021,"0.77","-0.83","-0.24","1.84",,,,1,1,"Top",147.79,91.11,,,608348,,,1.740058495448602,-119.13646934299892,-0.8048883725646225,6.885924942423743,25.257397267952115,-40.10259209618935,"3.32","1.51",141,"100.8",7,"81.3",2747,"6.1",634364,518876,608348,656976,500871,452678,605113,444482,670084,594777,"54.38",0.594,0.535,"1.25",1,1,1,4,2,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",56,"-0.041","0.437"
"CU","2021-04-15","77.2","-1.53","6.24","Grisham, Trent",663757,656605,"single","hit_into_play",,,,,3,"Trent Grisham singles on a pop up to shortstop Kevin Newman.","R","L","R","PIT","SD","X",6,"popup",1,1,2021,"0.98","-1.14","0.36","3.18",,,,0,4,"Top",110.43,110.6,,,607732,,,2.2246442374085005,-112.34277944530557,2.531271548800409,7.8373534602647705,21.443900413922282,-42.51919130370956,"3.32","1.51",219,"68.6",33,"76.6",2675,"6",634621,656605,607732,592567,624428,570481,621028,668804,641583,570256,"54.53",0.803,0.789,"0.9",1,1,0,4,33,3,"Curveball",1,6,6,1,6,1,6,1,"Standard","Standard",38,"-0.008","0.414"
"FF","2021-04-15","92.8","-1.93","6.35","Grisham, Trent",663757,593140,"field_out","hit_into_play",,,,,5,"Trent Grisham lines out sharply to center fielder Dustin Fowler.","R","L","R","PIT","SD","X",8,"line_drive",1,1,2021,"-0.57","1.67","-0.01","2.44",,,,1,8,"Top",94.22,66.7,,,607732,,,6.18204452604929,-134.87661901549885,-7.952510763408396,-8.234753777445723,27.85366573407998,-10.185148666357946,"3.32","1.51",338,"102.9",16,"93.5",2274,"6.7",634621,593140,607732,592567,624428,570481,621028,668804,641583,570256,"53.84",0.611,0.696,"0",1,0,0,5,68,3,"4-Seam Fastball",3,8,8,3,8,3,8,3,"Standard","Standard",205,"0.001","-0.157"
"FF","2021-04-15","93.2","-1.7","6.17","Grisham, Trent",663757,656605,"single","hit_into_play",,,,,2,"Trent Grisham singles on a sharp line drive to right fielder Gregory Polanco.","R","L","R","PIT","SD","X",9,"line_drive",2,0,2021,"-0.69","1.33","-0.13","3.3",,,,0,1,"Top",193.17,103.77,,,607732,,,5.508312492088711,-135.7771075394936,-4.572431893871641,-9.616515111022819,26.285687298568376,-14.8908430684561,"3.32","1.51",233,"107.3",13,"93.2",2250,"6",634621,656605,607732,592567,624428,570481,621028,668804,641583,570256,"54.53",0.817,0.82,"0.9",1,1,0,5,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",210,"-0.036","0.295"
"FF","2021-04-13","93.1","-2.93","5.71","Grisham, Trent",663757,593144,"field_out","hit_into_play",,,,,2,"Trent Grisham lines out sharply to right fielder Anthony Alford.","R","L","R","PIT","SD","X",9,"line_drive",0,1,2021,"-1.27","1.42","0.14","3.08",,,,2,9,"Top",189.89,76.81,,,607732,,,10.766870317139837,-135.09049409480028,-4.090266682718686,-17.93123720317736,30.72103496587465,-14.088459607755672,"3.32","1.51",341,"102.6",20,"93.7",2575,"6.9",634535,593144,607732,595943,624428,570481,621028,668804,594694,546990,"53.6",0.563,0.702,"0",1,0,0,5,90,2,"4-Seam Fastball",8,4,4,8,4,8,4,8,"Standard","Standard",229,"0.001","-0.085"
"CH","2021-04-11","87.5","-1.92","5.96","Grisham, Trent",663757,592314,"field_out","hit_into_play",,,,,2,"Trent Grisham flies out to right fielder Joey Gallo.","R","L","R","TEX","SD","X",9,"fly_ball",0,1,2021,"-1.06","0.94","-0.13","2.98",,,,0,1,"Top",149.57,108.29,,,624431,,,6.505473629033738,-127.32366098142573,-2.9943971965646203,-12.878151291314868,25.88557485356778,-21.47606600653147,"3.32","1.51",236,"94.9",54,"87.4",1626,"6.2",632233,592314,624431,663993,518586,660731,643396,642201,665750,608336,"54.28",0,0,"0",1,0,0,3,1,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",229,"0.022","-0.203"
"SL","2020-09-25","81.9","-2.67","6.1","Grisham, Trent",663757,502188,"single","hit_into_play",,,,,8,"Trent Grisham singles on a line drive to center fielder Mauricio Dubon.   Jason Castro scores.","R","L","R","SD","SF","X",8,"line_drive",2,2,2020,"-0.25","0.17","0.03","1.81",,488771,,2,3,"Bot",155.4,85.72,,,663698,,,6.6469271499935845,-119.19347240904071,-3.5232661716757523,-3.6167081830656977,20.999171495871778,-30.14812361439183,"3.56","1.72",192,"93.4",11,"82.8",716,"6.7",631059,502188,663698,474832,456781,446334,543063,543105,643289,573262,"53.78",0.793,0.734,"0.9",1,1,0,4,20,5,"Slider",0,1,0,1,1,1,1,1,"Standard","Standard",241,"0.147","0.849"
"KC","2020-09-25","79.1","-2.66","6.03","Grisham, Trent",663757,502188,"field_out","hit_into_play",,,,,7,"Trent Grisham flies out to left fielder Alex Dickerson.","R","L","R","SD","SF","X",7,"fly_ball",0,1,2020,"-0.79","0.16","-0.57","1.98",,,,0,1,"Bot",80.68,81.86,,,663698,,,6.070559359658656,-115.0845362107726,-2.4141571189124127,-8.047317896768503,19.25121399551897,-30.498890513287417,"3.56","1.72",298,"91.4",43,"80.1",3244,"6.8",631059,502188,663698,474832,456781,446334,543063,543105,643289,573262,"53.72",0.007,0.007,"0",1,0,0,3,4,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",254,"-0.025","-0.209"
"SL","2020-09-18","80.3","2.35","5.83","Grisham, Trent",663757,579328,"force_out","hit_into_play",,,,,7,"Trent Grisham grounds into a force out, first baseman Evan White to shortstop J.  P. Crawford.   Tommy Pham scores.    Jake Cronenworth to 3rd.    Jurickson Profar out at 2nd.    Trent Grisham to 1st.","R","L","L","SEA","SD","X",3,"ground_ball",1,1,2020,"-0.05","-0.07","-0.6","2.18",502054,630105,595777,0,4,"Top",160.21,154.14,,,620443,,,-6.5029307868872674,-116.83196598343022,-1.3019552871762377,0.7147601076467901,20.71353591262788,-32.79135988197978,"3.51","1.63",5,"72.7",-22,"81.2",2327,"6.8",631040,579328,620443,657108,664238,572122,641487,592530,641786,640447,"53.69",0.04,0.036,"0",1,0,0,2,29,3,"Slider",0,1,1,0,2,0,2,0,"Standard","Standard",321,"-0.003","-0.684"
"SI","2020-09-16","90.2","2.54","3.65","Grisham, Trent",663757,592473,"field_out","hit_into_play",,,,,14,"Trent Grisham grounds out to first baseman Cody Bellinger.","R","L","L","SD","LAD","X",3,"ground_ball",1,0,2020,"1.42","-0.43","0.9","1.63",671250,488771,595777,2,2,"Bot",165.01,160.18,,,669257,,,-7.095796782278897,-131.1059340683653,1.8734046127657307,17.851897842153527,28.382112452145424,-37.721164594643106,"3.47","1.62",58,"90",3,"90.2",2168,"6.4",631063,592473,669257,641355,666158,571970,608369,621035,572041,605141,"54.12",0.387,0.361,"0",1,0,0,2,18,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",84,"-0.075","-0.845"
"CH","2020-09-13","81.6","-2.65","5.4","Grisham, Trent",663757,456501,"grounded_into_double_play","hit_into_play",,,,,7,"Trent Grisham grounds into a double play, second baseman Donovan Solano to shortstop Brandon Crawford to first baseman Brandon Belt.   Jurickson Profar out at 2nd.    Trent Grisham out at 1st.","R","L","R","SD","SF","X",4,"ground_ball",1,0,2020,"-1.27","0.3","-0.29","1.94",,,595777,1,4,"Bot",155.65,133.8,,,644433,,,7.660208807903117,-118.4663939017865,-1.6840930059205201,-13.442688581292478,24.852500324591727,-29.20710348252929,"3.32","1.51",108,"103.9",6,"80.4",1244,"5.8",631060,456501,644433,474832,456781,446334,543063,543105,643289,573262,"54.66",0.553,0.498,"0",1,0,0,4,33,2,"Changeup",4,0,4,0,0,4,4,0,"Standard","Standard",237,"-0.009","-0.414"
"SL","2020-09-13","84.8","-2.61","5.61","Grisham, Trent",663757,456501,"double","hit_into_play",,,,,5,"Trent Grisham doubles (8) on a ground ball to right fielder Mike Yastrzemski.","R","L","R","SD","SF","X",9,"ground_ball",0,0,2020,"-0.1","0.67","0.25","2.34",,,,0,3,"Bot",225.34,116.35,,,644433,,,6.789025189389465,-123.38794883673695,-2.6581540504134584,-2.2500236174154984,22.438039314950252,-24.996427432739605,"3.32","1.51",17,"100.3",-7,"84",2244,"5.6",631060,456501,644433,474832,456781,446334,543063,543105,643289,573262,"54.92",0.24,0.216,"1.25",1,1,1,2,21,1,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",193,"0.039","0.632"
"FC","2020-09-10","83.3","-2.74","5.7","Grisham, Trent",663757,502239,"field_out","hit_into_play",,,,,8,"Trent Grisham lines out to center fielder Mauricio Dubon.","R","L","R","SD","SF","X",8,"line_drive",0,0,2020,"0.04","0.02","-0.15","1.91",,,,2,2,"Bot",118.27,66.46,,,663698,,,5.877598474100091,-121.32243940951174,-2.344646207474031,-0.6782306901814898,22.27110536245125,-31.75985197973217,"3.43","1.65",352,"97",24,"83.5",2325,"6.2",631072,502239,663698,474832,456781,446334,543063,543105,643289,573262,"54.27",0.433,0.64,"0",1,0,0,5,17,1,"Cutter",3,1,3,1,1,3,3,1,"Standard","Standard",36,"-0.007","-0.112"
